Train;Time;Event type;Resource;Gate;Complement;
Train464;d3 15:25:0;ExitResource;TrackGroup1;A7;;
Train464;d3 15:25:0;EnterResource;Platform7;B1;;
Train464;d3 15:25:0;Arrival;Platform7;;Arrival464;
Train464;d3 15:25:0;ExitResource;Platform7;B1;;
Train464;d3 15:5:0;EnterResource;Platform7;B1;;
Train464;d3 15:5:0;Departure;Platform7;;Dep450;
Train464;d3 15:5:0;ExitResource;Platform7;B1;;
Train464;d3 15:5:0;EnterResource;TrackGroup1;A7;;
Train464;d3 15:5:0;ExitResource;TrackGroup1;B9;;
Train464;d3 15:5:0;EnterResource;TrackGroup3;A1;;
Train464;d3 15:5:0;ExitResource;TrackGroup3;B1;;
Train464;d3 15:5:0;EnterResource;TrackGroup6;A1;;
Train464;d3 15:5:0;ExitResource;TrackGroup6;B1;;
Train464;d3 15:5:0;EnterResource;TrackGroup7;A3;;
Train464;d3 15:5:0;ExitResource;TrackGroup7;B7;;
Train464;d3 15:5:0;ExitSystem;TrackGroup7;;;
Train465;d3 15:25:0;EnterSystem;TrackGroup10;;;
Train465;d3 15:25:0;EnterResource;TrackGroup10;B1;;
Train465;d3 15:25:0;ExitResource;TrackGroup10;A3;;
Train465;d3 15:25:0;EnterResource;TrackGroup8;B1;;
Train465;d3 15:25:0;ExitResource;TrackGroup8;A1;;
Train465;d3 15:25:0;EnterResource;TrackGroup3;B1;;
Train465;d3 15:25:0;ExitResource;TrackGroup3;A1;;
Train465;d3 15:25:0;EnterResource;TrackGroup1;A7;;
Train465;d3 15:25:0;ExitResource;TrackGroup1;A7;;
Train465;d3 15:25:0;EnterResource;Platform7;B1;;
Train465;d3 15:25:0;Arrival;Platform7;;Arrival465;
Train465;d3 15:25:0;ExitResource;Platform7;B1;;
Train465;d3 15:5:0;EnterResource;Platform7;B1;;
Train465;d3 15:5:0;Departure;Platform7;;Dep451;
Train465;d3 15:5:0;ExitResource;Platform7;B1;;
Train465;d3 15:5:0;EnterResource;TrackGroup1;A1;;
Train465;d3 15:5:0;ExitResource;TrackGroup1;B9;;
Train465;d3 15:5:0;EnterResource;TrackGroup3;A1;;
Train465;d3 15:5:0;ExitResource;TrackGroup3;B5;;
Train465;d3 15:5:0;EnterResource;TrackGroup8;A1;;
Train465;d3 15:5:0;ExitResource;TrackGroup8;B3;;
Train465;d3 15:5:0;EnterResource;TrackGroup10;A1;;
Train465;d3 15:5:0;ExitResource;TrackGroup10;B1;;
Train465;d3 15:5:0;ExitSystem;TrackGroup10;;;
Train466;d3 15:30:0;EnterSystem;TrackGroup7;;;
Train466;d3 15:30:0;EnterResource;TrackGroup7;B1;;
Train466;d3 15:30:0;ExitResource;TrackGroup7;A3;;
Train466;d3 15:30:0;EnterResource;TrackGroup6;B1;;
Train466;d3 15:30:0;ExitResource;TrackGroup6;A1;;
Train466;d3 15:30:0;EnterResource;TrackGroup3;B1;;
Train466;d3 15:30:0;ExitResource;TrackGroup3;A1;;
Train466;d3 15:30:0;EnterResource;TrackGroup1;B9;;
Train466;d3 15:30:0;ExitResource;TrackGroup1;A7;;
Train466;d3 15:30:0;EnterResource;Platform7;B1;;
Train466;d3 15:30:0;Arrival;Platform7;;Arrival466;
Train466;d3 15:30:0;ExitResource;Platform7;B1;;
Train466;d3 15:5:0;EnterResource;Platform7;B1;;
Train466;d3 15:5:0;Departure;Platform7;;Dep452;
Train466;d3 15:5:0;ExitResource;Platform7;B1;;
Train466;d3 15:5:0;EnterResource;TrackGroup1;A1;;
Train466;d3 15:5:0;ExitResource;TrackGroup1;B9;;
Train466;d3 15:5:0;EnterResource;TrackGroup3;A1;;
Train466;d3 15:5:0;ExitResource;TrackGroup3;B5;;
Train466;d3 15:5:0;EnterResource;TrackGroup8;A1;;
Train466;d3 15:5:0;ExitResource;TrackGroup8;B3;;
Train466;d3 15:5:0;EnterResource;TrackGroup10;A1;;
Train466;d3 15:5:0;ExitResource;TrackGroup10;B1;;
Train466;d3 15:5:0;ExitSystem;TrackGroup10;;;
Train467;d3 15:34:0;EnterSystem;TrackGroup7;;;
Train467;d3 15:34:0;EnterResource;TrackGroup7;B1;;
Train467;d3 15:34:0;ExitResource;TrackGroup7;A3;;
Train467;d3 15:34:0;EnterResource;TrackGroup6;B1;;
Train467;d3 15:34:0;ExitResource;TrackGroup6;A1;;
Train467;d3 15:34:0;EnterResource;TrackGroup3;B1;;
Train467;d3 15:34:0;ExitResource;TrackGroup3;A1;;
Train467;d3 15:34:0;EnterResource;TrackGroup1;B9;;
Train467;d3 15:34:0;ExitResource;TrackGroup1;A7;;
Train467;d3 15:34:0;EnterResource;Platform7;B1;;
Train467;d3 15:34:0;Arrival;Platform7;;Arrival467;
Train467;d3 15:34:0;ExitResource;Platform7;B1;;
Train467;d3 16:28:0;EnterResource;Platform7;B1;;
Train467;d3 16:28:0;Departure;Platform7;;Dep469;
Train467;d3 16:28:0;ExitResource;Platform7;B1;;
Train467;d3 16:28:0;EnterResource;TrackGroup1;A7;;
Train467;d3 16:28:0;ExitResource;TrackGroup1;B9;;
Train467;d3 16:28:0;EnterResource;TrackGroup3;A1;;
Train467;d3 16:28:0;ExitResource;TrackGroup3;B1;;
Train467;d3 16:28:0;EnterResource;TrackGroup6;A1;;
Train467;d3 16:28:0;ExitResource;TrackGroup6;B1;;
Train467;d3 16:28:0;EnterResource;TrackGroup7;A3;;
Train467;d3 16:28:0;ExitResource;TrackGroup7;B7;;
Train467;d3 16:28:0;ExitSystem;TrackGroup7;;;
Train468;d3 15:34:0;EnterSystem;TrackGroup7;;;
Train468;d3 15:34:0;EnterResource;TrackGroup7;B1;;
Train468;d3 15:34:0;ExitResource;TrackGroup7;A3;;
Train468;d3 15:34:0;EnterResource;TrackGroup6;B1;;
Train468;d3 15:34:0;ExitResource;TrackGroup6;A1;;
Train468;d3 15:34:0;EnterResource;TrackGroup3;B1;;
Train468;d3 15:34:0;ExitResource;TrackGroup3;A1;;
Train468;d3 15:34:0;EnterResource;TrackGroup1;B9;;
Train468;d3 15:34:0;ExitResource;TrackGroup1;A7;;
Train468;d3 15:34:0;EnterResource;Platform7;B1;;
Train468;d3 15:34:0;Arrival;Platform7;;Arrival468;
Train468;d3 15:34:0;ExitResource;Platform7;B1;;
Train468;d3 15:35:0;EnterResource;Platform7;B1;;
Train468;d3 15:35:0;Departure;Platform7;;Dep453;
Train468;d3 15:35:0;ExitResource;Platform7;B1;;
Train468;d3 15:35:0;EnterResource;TrackGroup1;A1;;
Train468;d3 15:35:0;ExitResource;TrackGroup1;B9;;
Train468;d3 15:35:0;EnterResource;TrackGroup3;A1;;
Train468;d3 15:35:0;ExitResource;TrackGroup3;B5;;
Train468;d3 15:35:0;EnterResource;TrackGroup8;A1;;
Train468;d3 15:35:0;ExitResource;TrackGroup8;B3;;
Train468;d3 15:35:0;EnterResource;TrackGroup10;A1;;
Train468;d3 15:35:0;ExitResource;TrackGroup10;B1;;
Train468;d3 15:35:0;ExitSystem;TrackGroup10;;;
Train469;d3 15:54:0;EnterSystem;TrackGroup7;;;
Train469;d3 15:54:0;EnterResource;TrackGroup7;B1;;
Train469;d3 15:54:0;ExitResource;TrackGroup7;A3;;
Train469;d3 15:54:0;EnterResource;TrackGroup6;B1;;
Train469;d3 15:54:0;ExitResource;TrackGroup6;A1;;
Train469;d3 15:54:0;EnterResource;TrackGroup3;B1;;
Train469;d3 15:54:0;ExitResource;TrackGroup3;A1;;
Train469;d3 15:54:0;EnterResource;TrackGroup1;B9;;
Train469;d3 15:54:0;ExitResource;TrackGroup1;A7;;
Train469;d3 15:54:0;EnterResource;Platform7;B1;;
Train469;d3 15:54:0;Arrival;Platform7;;Arrival469;
Train469;d3 15:54:0;ExitResource;Platform7;B1;;
Train469;d3 16:16:0;EnterResource;Platform7;B1;;
Train469;d3 16:16:0;Departure;Platform7;;Dep467;
Train469;d3 16:16:0;ExitResource;Platform7;B1;;
Train469;d3 16:16:0;EnterResource;TrackGroup1;A7;;
Train469;d3 16:16:0;ExitResource;TrackGroup1;B9;;
Train469;d3 16:16:0;EnterResource;TrackGroup3;A1;;
Train469;d3 16:16:0;ExitResource;TrackGroup3;B1;;
Train469;d3 16:16:0;EnterResource;TrackGroup6;A1;;
Train469;d3 16:16:0;ExitResource;TrackGroup6;B1;;
Train469;d3 16:16:0;EnterResource;TrackGroup7;A3;;
Train469;d3 16:16:0;ExitResource;TrackGroup7;B7;;
Train469;d3 16:16:0;ExitSystem;TrackGroup7;;;
Train470;d3 15:54:0;EnterSystem;TrackGroup7;;;
Train470;d3 15:54:0;EnterResource;TrackGroup7;B1;;
Train470;d3 15:54:0;ExitResource;TrackGroup7;A3;;
Train470;d3 15:54:0;EnterResource;TrackGroup6;B1;;
Train470;d3 15:54:0;ExitResource;TrackGroup6;A1;;
Train470;d3 15:54:0;EnterResource;TrackGroup3;B1;;
Train470;d3 15:54:0;ExitResource;TrackGroup3;A1;;
Train470;d3 15:54:0;EnterResource;TrackGroup1;B9;;
Train470;d3 15:54:0;ExitResource;TrackGroup1;A7;;
Train470;d3 15:54:0;EnterResource;Platform7;B1;;
Train470;d3 15:54:0;Arrival;Platform7;;Arrival470;
Train470;d3 15:54:0;ExitResource;Platform7;B1;;
Train470;d3 15:35:0;EnterResource;Platform7;B1;;
Train470;d3 15:35:0;Departure;Platform7;;Dep454;
Train470;d3 15:35:0;ExitResource;Platform7;B1;;
Train470;d3 15:35:0;EnterResource;TrackGroup1;A1;;
Train470;d3 15:35:0;ExitResource;TrackGroup1;B9;;
Train470;d3 15:35:0;EnterResource;TrackGroup3;A1;;
Train470;d3 15:35:0;ExitResource;TrackGroup3;B5;;
Train470;d3 15:35:0;EnterResource;TrackGroup8;A1;;
Train470;d3 15:35:0;ExitResource;TrackGroup8;B3;;
Train470;d3 15:35:0;EnterResource;TrackGroup10;A1;;
Train470;d3 15:35:0;ExitResource;TrackGroup10;B1;;
Train470;d3 15:35:0;ExitSystem;TrackGroup10;;;
Train471;d3 15:56:0;EnterSystem;TrackGroup7;;;
Train471;d3 15:56:0;EnterResource;TrackGroup7;B1;;
Train471;d3 15:56:0;ExitResource;TrackGroup7;A3;;
Train471;d3 15:56:0;EnterResource;TrackGroup6;B1;;
Train471;d3 15:56:0;ExitResource;TrackGroup6;A1;;
Train471;d3 15:56:0;EnterResource;TrackGroup3;B1;;
Train471;d3 15:56:0;ExitResource;TrackGroup3;A1;;
Train471;d3 15:56:0;EnterResource;TrackGroup1;B9;;
Train471;d3 15:56:0;ExitResource;TrackGroup1;A7;;
Train471;d3 15:56:0;EnterResource;Platform7;B1;;
Train471;d3 15:56:0;Arrival;Platform7;;Arrival471;
Train471;d3 15:56:0;ExitResource;Platform7;B1;;
Train471;d3 15:35:0;EnterResource;Platform7;B1;;
Train471;d3 15:35:0;Departure;Platform7;;Dep455;
Train471;d3 15:35:0;ExitResource;Platform7;B1;;
Train471;d3 15:35:0;EnterResource;TrackGroup1;A7;;
Train471;d3 15:35:0;ExitResource;TrackGroup1;B9;;
Train471;d3 15:35:0;EnterResource;TrackGroup3;A1;;
Train471;d3 15:35:0;ExitResource;TrackGroup3;B1;;
Train471;d3 15:35:0;EnterResource;TrackGroup6;A1;;
Train471;d3 15:35:0;ExitResource;TrackGroup6;B1;;
Train471;d3 15:35:0;EnterResource;TrackGroup7;A3;;
Train471;d3 15:35:0;ExitResource;TrackGroup7;B7;;
Train471;d3 15:35:0;ExitSystem;TrackGroup7;;;
Train472;d3 16:12:0;EnterSystem;TrackGroup7;;;
Train472;d3 16:12:0;EnterResource;TrackGroup7;B1;;
Train472;d3 16:12:0;ExitResource;TrackGroup7;A3;;
Train472;d3 16:12:0;EnterResource;TrackGroup6;B1;;
Train472;d3 16:12:0;ExitResource;TrackGroup6;A1;;
Train472;d3 16:12:0;EnterResource;TrackGroup3;B1;;
Train472;d3 16:12:0;ExitResource;TrackGroup3;A1;;
Train472;d3 16:12:0;EnterResource;TrackGroup1;B9;;
Train472;d3 16:12:0;ExitResource;TrackGroup1;A7;;
Train472;d3 16:12:0;EnterResource;Platform7;B1;;
Train472;d3 16:12:0;Arrival;Platform7;;Arrival472;
Train472;d3 16:12:0;ExitResource;Platform7;B1;;
Train472;d3 15:44:0;EnterResource;Platform7;B1;;
Train472;d3 15:44:0;Departure;Platform7;;Dep458;
Train472;d3 15:44:0;ExitResource;Platform7;B1;;
Train472;d3 15:44:0;EnterResource;TrackGroup1;A7;;
Train472;d3 15:44:0;ExitResource;TrackGroup1;B9;;
Train472;d3 15:44:0;EnterResource;TrackGroup3;A1;;
Train472;d3 15:44:0;ExitResource;TrackGroup3;B1;;
Train472;d3 15:44:0;EnterResource;TrackGroup6;A1;;
Train472;d3 15:44:0;ExitResource;TrackGroup6;B1;;
Train472;d3 15:44:0;EnterResource;TrackGroup7;A3;;
Train472;d3 15:44:0;ExitResource;TrackGroup7;B7;;
Train472;d3 15:44:0;ExitSystem;TrackGroup7;;;
Train473;d3 16:21:0;EnterSystem;TrackGroup7;;;
Train473;d3 16:21:0;EnterResource;TrackGroup7;B1;;
Train473;d3 16:21:0;ExitResource;TrackGroup7;A3;;
Train473;d3 16:21:0;EnterResource;TrackGroup6;B1;;
Train473;d3 16:21:0;ExitResource;TrackGroup6;A1;;
Train473;d3 16:21:0;EnterResource;TrackGroup3;B1;;
Train473;d3 16:21:0;ExitResource;TrackGroup3;A1;;
Train473;d3 16:21:0;EnterResource;TrackGroup1;B9;;
Train473;d3 16:21:0;ExitResource;TrackGroup1;A7;;
Train473;d3 16:21:0;EnterResource;Platform7;B1;;
Train473;d3 16:21:0;Arrival;Platform7;;Arrival473;
Train473;d3 16:21:0;ExitResource;Platform7;B1;;
Train473;d3 15:48:0;EnterResource;Platform7;B1;;
Train473;d3 15:48:0;Departure;Platform7;;Dep459;
Train473;d3 15:48:0;ExitResource;Platform7;B1;;
Train473;d3 15:48:0;EnterResource;TrackGroup1;A7;;
Train473;d3 15:48:0;ExitResource;TrackGroup1;B9;;
Train473;d3 15:48:0;EnterResource;TrackGroup3;A1;;
Train473;d3 15:48:0;ExitResource;TrackGroup3;B1;;
Train473;d3 15:48:0;EnterResource;TrackGroup6;A1;;
Train473;d3 15:48:0;ExitResource;TrackGroup6;B1;;
Train473;d3 15:48:0;EnterResource;TrackGroup7;A3;;
Train473;d3 15:48:0;ExitResource;TrackGroup7;B7;;
Train473;d3 15:48:0;ExitSystem;TrackGroup7;;;
Train474;d3 16:25:0;EnterSystem;TrackGroup10;;;
Train474;d3 16:25:0;EnterResource;TrackGroup10;B1;;
Train474;d3 16:25:0;ExitResource;TrackGroup10;A3;;
Train474;d3 16:25:0;EnterResource;TrackGroup8;B1;;
Train474;d3 16:25:0;ExitResource;TrackGroup8;A1;;
Train474;d3 16:25:0;EnterResource;TrackGroup3;B1;;
Train474;d3 16:25:0;ExitResource;TrackGroup3;A1;;
Train474;d3 16:25:0;EnterResource;TrackGroup1;A7;;
Train474;d3 16:25:0;ExitResource;TrackGroup1;A7;;
Train474;d3 16:25:0;EnterResource;Platform7;B1;;
Train474;d3 16:25:0;Arrival;Platform7;;Arrival474;
Train474;d3 16:25:0;ExitResource;Platform7;B1;;
Train474;d3 16:35:0;EnterResource;Platform7;B1;;
Train474;d3 16:35:0;Departure;Platform7;;Dep472;
Train474;d3 16:35:0;ExitResource;Platform7;B1;;
Train474;d3 16:35:0;EnterResource;TrackGroup1;A1;;
Train474;d3 16:35:0;ExitResource;TrackGroup1;B9;;
Train474;d3 16:35:0;EnterResource;TrackGroup3;A1;;
Train474;d3 16:35:0;ExitResource;TrackGroup3;B5;;
Train474;d3 16:35:0;EnterResource;TrackGroup8;A1;;
Train474;d3 16:35:0;ExitResource;TrackGroup8;B3;;
Train474;d3 16:35:0;EnterResource;TrackGroup10;A1;;
Train474;d3 16:35:0;ExitResource;TrackGroup10;B1;;
Train474;d3 16:35:0;ExitSystem;TrackGroup10;;;
Train475;d3 16:54:0;EnterSystem;TrackGroup10;;;
Train475;d3 16:54:0;EnterResource;TrackGroup10;B1;;
Train475;d3 16:54:0;ExitResource;TrackGroup10;A3;;
Train475;d3 16:54:0;EnterResource;TrackGroup8;B1;;
Train475;d3 16:54:0;ExitResource;TrackGroup8;A1;;
Train475;d3 16:54:0;EnterResource;TrackGroup3;B1;;
Train475;d3 16:54:0;ExitResource;TrackGroup3;A1;;
Train475;d3 16:54:0;EnterResource;TrackGroup1;A7;;
Train475;d3 16:54:0;ExitResource;TrackGroup1;A7;;
Train475;d3 16:54:0;EnterResource;Platform7;B1;;
Train475;d3 16:54:0;Arrival;Platform7;;Arrival475;
Train475;d3 16:54:0;ExitResource;Platform7;B1;;
Train475;d3 16:2:0;EnterResource;Platform7;B1;;
Train475;d3 16:2:0;Departure;Platform7;;Dep460;
Train475;d3 16:2:0;ExitResource;Platform7;B1;;
Train475;d3 16:2:0;EnterResource;TrackGroup1;A7;;
Train475;d3 16:2:0;ExitResource;TrackGroup1;B9;;
Train475;d3 16:2:0;EnterResource;TrackGroup3;A1;;
Train475;d3 16:2:0;ExitResource;TrackGroup3;B1;;
Train475;d3 16:2:0;EnterResource;TrackGroup6;A1;;
Train475;d3 16:2:0;ExitResource;TrackGroup6;B1;;
Train475;d3 16:2:0;EnterResource;TrackGroup7;A3;;
Train475;d3 16:2:0;ExitResource;TrackGroup7;B7;;
Train475;d3 16:2:0;ExitSystem;TrackGroup7;;;
Train476;d3 16:54:0;EnterSystem;TrackGroup10;;;
Train476;d3 16:54:0;EnterResource;TrackGroup10;B1;;
Train476;d3 16:54:0;ExitResource;TrackGroup10;A3;;
Train476;d3 16:54:0;EnterResource;TrackGroup8;B1;;
Train476;d3 16:54:0;ExitResource;TrackGroup8;A1;;
Train476;d3 16:54:0;EnterResource;TrackGroup3;B1;;
Train476;d3 16:54:0;ExitResource;TrackGroup3;A1;;
Train476;d3 16:54:0;EnterResource;TrackGroup1;A7;;
Train476;d3 16:54:0;ExitResource;TrackGroup1;A7;;
Train476;d3 16:54:0;EnterResource;Platform7;B1;;
Train476;d3 16:54:0;Arrival;Platform7;;Arrival476;
Train476;d3 16:54:0;ExitResource;Platform7;B1;;
Train476;d3 16:5:0;EnterResource;Platform7;B1;;
Train476;d3 16:5:0;Departure;Platform7;;Dep461;
Train476;d3 16:5:0;ExitResource;Platform7;B1;;
Train476;d3 16:5:0;EnterResource;TrackGroup1;A7;;
Train476;d3 16:5:0;ExitResource;TrackGroup1;B9;;
Train476;d3 16:5:0;EnterResource;TrackGroup3;A1;;
Train476;d3 16:5:0;ExitResource;TrackGroup3;B1;;
Train476;d3 16:5:0;EnterResource;TrackGroup6;A1;;
Train476;d3 16:5:0;ExitResource;TrackGroup6;B1;;
Train476;d3 16:5:0;EnterResource;TrackGroup7;A3;;
Train476;d3 16:5:0;ExitResource;TrackGroup7;B7;;
Train476;d3 16:5:0;ExitSystem;TrackGroup7;;;
Train477;d3 16:54:0;EnterSystem;TrackGroup7;;;
Train477;d3 16:54:0;EnterResource;TrackGroup7;B1;;
Train477;d3 16:54:0;ExitResource;TrackGroup7;A3;;
Train477;d3 16:54:0;EnterResource;TrackGroup6;B1;;
Train477;d3 16:54:0;ExitResource;TrackGroup6;A1;;
Train477;d3 16:54:0;EnterResource;TrackGroup3;B1;;
Train477;d3 16:54:0;ExitResource;TrackGroup3;A1;;
Train477;d3 16:54:0;EnterResource;TrackGroup1;B9;;
Train477;d3 16:54:0;ExitResource;TrackGroup1;A7;;
Train477;d3 16:54:0;EnterResource;Platform7;B1;;
Train477;d3 16:54:0;Arrival;Platform7;;Arrival477;
Train477;d3 16:54:0;ExitResource;Platform7;B1;;
Train477;d3 16:5:0;EnterResource;Platform7;B1;;
Train477;d3 16:5:0;Departure;Platform7;;Dep462;
Train477;d3 16:5:0;ExitResource;Platform7;B1;;
Train477;d3 16:5:0;EnterResource;TrackGroup1;A1;;
Train477;d3 16:5:0;ExitResource;TrackGroup1;B9;;
Train477;d3 16:5:0;EnterResource;TrackGroup3;A1;;
Train477;d3 16:5:0;ExitResource;TrackGroup3;B5;;
Train477;d3 16:5:0;EnterResource;TrackGroup8;A1;;
Train477;d3 16:5:0;ExitResource;TrackGroup8;B3;;
Train477;d3 16:5:0;EnterResource;TrackGroup10;A1;;
Train477;d3 16:5:0;ExitResource;TrackGroup10;B1;;
Train477;d3 16:5:0;ExitSystem;TrackGroup10;;;
Train478;d3 17:9:0;EnterSystem;TrackGroup7;;;
Train478;d3 17:9:0;EnterResource;TrackGroup7;B1;;
Train478;d3 17:9:0;ExitResource;TrackGroup7;A3;;
Train478;d3 17:9:0;EnterResource;TrackGroup6;B1;;
Train478;d3 17:9:0;ExitResource;TrackGroup6;A1;;
Train478;d3 17:9:0;EnterResource;TrackGroup3;B1;;
Train478;d3 17:9:0;ExitResource;TrackGroup3;A1;;
Train478;d3 17:9:0;EnterResource;TrackGroup1;B9;;
Train478;d3 17:9:0;ExitResource;TrackGroup1;A7;;
Train478;d3 17:9:0;EnterResource;Platform7;B1;;
Train478;d3 17:9:0;Arrival;Platform7;;Arrival478;
Train478;d3 17:9:0;ExitResource;Platform7;B1;;
Train478;d3 16:5:0;EnterResource;Platform7;B1;;
Train478;d3 16:5:0;Departure;Platform7;;Dep463;
Train478;d3 16:5:0;ExitResource;Platform7;B1;;
Train478;d3 16:5:0;EnterResource;TrackGroup1;A1;;
Train478;d3 16:5:0;ExitResource;TrackGroup1;B9;;
Train478;d3 16:5:0;EnterResource;TrackGroup3;A1;;
Train478;d3 16:5:0;ExitResource;TrackGroup3;B5;;
Train478;d3 16:5:0;EnterResource;TrackGroup8;A1;;
Train478;d3 16:5:0;ExitResource;TrackGroup8;B3;;
Train478;d3 16:5:0;EnterResource;TrackGroup10;A1;;
Train478;d3 16:5:0;ExitResource;TrackGroup10;B1;;
Train478;d3 16:5:0;ExitSystem;TrackGroup10;;;
Train479;d3 17:17:0;EnterSystem;TrackGroup7;;;
Train479;d3 17:17:0;EnterResource;TrackGroup7;B1;;
Train479;d3 17:17:0;ExitResource;TrackGroup7;A3;;
Train479;d3 17:17:0;EnterResource;TrackGroup6;B1;;
Train479;d3 17:17:0;ExitResource;TrackGroup6;A1;;
Train479;d3 17:17:0;EnterResource;TrackGroup3;B1;;
Train479;d3 17:17:0;ExitResource;TrackGroup3;A1;;
Train479;d3 17:17:0;EnterResource;TrackGroup1;B9;;
Train479;d3 17:17:0;ExitResource;TrackGroup1;A7;;
Train479;d3 17:17:0;EnterResource;Platform7;B1;;
Train479;d3 17:17:0;Arrival;Platform7;;Arrival479;
Train479;d3 17:17:0;ExitResource;Platform7;B1;;
Train479;d3 16:6:0;EnterResource;Platform7;B1;;
Train479;d3 16:6:0;Departure;Platform7;;Dep464;
Train479;d3 16:6:0;ExitResource;Platform7;B1;;
Train479;d3 16:6:0;EnterResource;TrackGroup1;A7;;
Train479;d3 16:6:0;ExitResource;TrackGroup1;B9;;
Train479;d3 16:6:0;EnterResource;TrackGroup3;A1;;
Train479;d3 16:6:0;ExitResource;TrackGroup3;B1;;
Train479;d3 16:6:0;EnterResource;TrackGroup6;A1;;
Train479;d3 16:6:0;ExitResource;TrackGroup6;B1;;
Train479;d3 16:6:0;EnterResource;TrackGroup7;A3;;
Train479;d3 16:6:0;ExitResource;TrackGroup7;B7;;
Train479;d3 16:6:0;ExitSystem;TrackGroup7;;;
Train480;d3 17:18:0;EnterSystem;TrackGroup7;;;
Train480;d3 17:18:0;EnterResource;TrackGroup7;B1;;
Train480;d3 17:18:0;ExitResource;TrackGroup7;A3;;
Train480;d3 17:18:0;EnterResource;TrackGroup6;B1;;
Train480;d3 17:18:0;ExitResource;TrackGroup6;A1;;
Train480;d3 17:18:0;EnterResource;TrackGroup3;B1;;
Train480;d3 17:18:0;ExitResource;TrackGroup3;A1;;
Train480;d3 17:18:0;EnterResource;TrackGroup1;B9;;
Train480;d3 17:18:0;ExitResource;TrackGroup1;A7;;
Train480;d3 17:18:0;EnterResource;Platform7;B1;;
Train480;d3 17:18:0;Arrival;Platform7;;Arrival480;
Train480;d3 17:18:0;ExitResource;Platform7;B1;;
Train480;d3 19:4:0;EnterResource;Platform7;B1;;
Train480;d3 19:4:0;Departure;Platform7;;Dep514;
Train480;d3 19:4:0;ExitResource;Platform7;B1;;
Train480;d3 19:4:0;EnterResource;TrackGroup1;A7;;
Train480;d3 19:4:0;ExitResource;TrackGroup1;B9;;
Train480;d3 19:4:0;EnterResource;TrackGroup3;A1;;
Train480;d3 19:4:0;ExitResource;TrackGroup3;B1;;
Train480;d3 19:4:0;EnterResource;TrackGroup6;A1;;
Train480;d3 19:4:0;ExitResource;TrackGroup6;B1;;
Train480;d3 19:4:0;EnterResource;TrackGroup7;A3;;
Train480;d3 19:4:0;ExitResource;TrackGroup7;B7;;
Train480;d3 19:4:0;ExitSystem;TrackGroup7;;;
Train481;d3 17:21:0;EnterSystem;TrackGroup7;;;
Train481;d3 17:21:0;EnterResource;TrackGroup7;B1;;
Train481;d3 17:21:0;ExitResource;TrackGroup7;A3;;
Train481;d3 17:21:0;EnterResource;TrackGroup6;B1;;
Train481;d3 17:21:0;ExitResource;TrackGroup6;A1;;
Train481;d3 17:21:0;EnterResource;TrackGroup3;B1;;
Train481;d3 17:21:0;ExitResource;TrackGroup3;A1;;
Train481;d3 17:21:0;EnterResource;TrackGroup1;B9;;
Train481;d3 17:21:0;ExitResource;TrackGroup1;A7;;
Train481;d3 17:21:0;EnterResource;Platform7;B1;;
Train481;d3 17:21:0;Arrival;Platform7;;Arrival481;
Train481;d3 17:21:0;ExitResource;Platform7;B1;;
Train481;d4 8:35:0;EnterResource;Platform7;B1;;
Train481;d4 8:35:0;Departure;Platform7;;Dep577;
Train481;d4 8:35:0;ExitResource;Platform7;B1;;
Train481;d4 8:35:0;EnterResource;TrackGroup1;A7;;
Train481;d4 8:35:0;ExitResource;TrackGroup1;B9;;
Train481;d4 8:35:0;EnterResource;TrackGroup3;A1;;
Train481;d4 8:35:0;ExitResource;TrackGroup3;B1;;
Train481;d4 8:35:0;EnterResource;TrackGroup6;A1;;
Train481;d4 8:35:0;ExitResource;TrackGroup6;B1;;
Train481;d4 8:35:0;EnterResource;TrackGroup7;A3;;
Train481;d4 8:35:0;ExitResource;TrackGroup7;B7;;
Train481;d4 8:35:0;ExitSystem;TrackGroup7;;;
Train482;d3 17:21:0;EnterSystem;TrackGroup7;;;
Train482;d3 17:21:0;EnterResource;TrackGroup7;B1;;
Train482;d3 17:21:0;ExitResource;TrackGroup7;A3;;
Train482;d3 17:21:0;EnterResource;TrackGroup6;B1;;
Train482;d3 17:21:0;ExitResource;TrackGroup6;A1;;
Train482;d3 17:21:0;EnterResource;TrackGroup3;B1;;
Train482;d3 17:21:0;ExitResource;TrackGroup3;A1;;
Train482;d3 17:21:0;EnterResource;TrackGroup1;B9;;
Train482;d3 17:21:0;ExitResource;TrackGroup1;A7;;
Train482;d3 17:21:0;EnterResource;Platform7;B1;;
Train482;d3 17:21:0;Arrival;Platform7;;Arrival482;
Train482;d3 17:21:0;ExitResource;Platform7;B1;;
Train482;d4 8:40:0;EnterResource;Platform7;B1;;
Train482;d4 8:40:0;Departure;Platform7;;Dep578;
Train482;d4 8:40:0;ExitResource;Platform7;B1;;
Train482;d4 8:40:0;EnterResource;TrackGroup1;A7;;
Train482;d4 8:40:0;ExitResource;TrackGroup1;B9;;
Train482;d4 8:40:0;EnterResource;TrackGroup3;A1;;
Train482;d4 8:40:0;ExitResource;TrackGroup3;B1;;
Train482;d4 8:40:0;EnterResource;TrackGroup6;A1;;
Train482;d4 8:40:0;ExitResource;TrackGroup6;B1;;
Train482;d4 8:40:0;EnterResource;TrackGroup7;A3;;
Train482;d4 8:40:0;ExitResource;TrackGroup7;B7;;
